Voltage(V),Discharge_Capacity(Ah)
4.150327206,0.009047313
4.15048933,0.009075521
4.150327206,0.00910329
4.150327206,0.009131503
4.15048933,0.009159725
4.150165081,0.009187943
4.150327206,0.009215722
4.150327206,0.00924394
4.150165081,0.009271719
4.150165081,0.009299937
4.150002956,0.00932814
4.150002956,0.009356362
4.150165081,0.009384152
4.150002956,0.009412364
4.149840832,0.009440143
4.150002956,0.009468349
4.150002956,0.009496117
4.149840832,0.009524328
4.149840832,0.009552533
4.149840832,0.009580315
4.149840832,0.009608517
4.149840832,0.009636737
4.149840832,0.009664509
4.149679184,0.009692722
4.149840832,0.009720492
4.149517059,0.009748694
4.149679184,0.009776461
4.149679184,0.009804668
4.149679184,0.009832431
4.149679184,0.009860643
4.149517059,0.00988885
4.149517059,0.009917048
4.149517059,0.009944824
4.149517059,0.009973021
4.149517059,0.010000801
4.149354935,0.010028999
4.149354935,0.010057207
4.149517059,0.010085417
4.149354935,0.010113192
4.14919281,0.010140978
4.149354935,0.010169182
4.14919281,0.010197399
4.14919281,0.010225609
4.14919281,0.010253382
4.14919281,0.010281158
4.14919281,0.010309363
4.149030685,0.01033758
4.149030685,0.010365781
4.149030685,0.010393988
4.149030685,0.010421756
4.149030685,0.010449958
4.148868561,0.010478166
4.148868561,0.010505946
4.149030685,0.01053415
4.148868561,0.010561935
4.148868561,0.010590141
4.148868561,0.010618363
4.148706436,0.010646576
4.148868561,0.010674793
4.148868561,0.010703012
4.148706436,0.010731222
4.148706436,0.010759438
4.148706436,0.010787648
4.148382664,0.010815857
4.148382664,0.010844063
4.148544788,0.010872259
4.148382664,0.010900038
4.148220539,0.010928248
4.148382664,0.010956459
4.148382664,0.010984667
4.148220539,0.011012872
4.148382664,0.01104107
4.148220539,0.011069269
4.148220539,0.011097475
4.148058414,0.011125677
4.148220539,0.011153453
4.148058414,0.011181218
4.148058414,0.011209409
4.148058414,0.011237608
4.148058414,0.011265815
4.148058414,0.011294021
4.148058414,0.011321793
4.14789629,0.011349996
4.148058414,0.011378195
4.14789629,0.011405964
4.14789629,0.011434177
4.148058414,0.011462388
4.14789629,0.011490592
4.148058414,0.011518798
4.14789629,0.011546565
4.14789629,0.011574772
4.14789629,0.011602975
4.14789629,0.011630753
4.147734165,0.011658955
4.147734165,0.011686707
4.147734165,0.01171491
4.147734165,0.011743122
4.147734165,0.011771329
4.147734165,0.011799519
4.147572041,0.011827726
4.147572041,0.011855936
4.147734165,0.011884156
4.147409916,0.011912363
4.147572041,0.011940561
4.147409916,0.011968767
4.147572041,0.011996973
4.147572041,0.012025168
4.147409916,0.012053379
4.147409916,0.01208115
4.147409916,0.012109357
4.147409916,0.012137553
4.147409916,0.012165321
4.147409916,0.012193519
4.147248268,0.012221293
4.147248268,0.012249495
4.147086143,0.012277698
4.147086143,0.012305904
4.147086143,0.01233367
4.147086143,0.012361438
4.147086143,0.012389644
4.147086143,0.012417841
4.147086143,0.012445614
4.147086143,0.012473817
4.147086143,0.012501585
4.147086143,0.01252979
4.146761894,0.012557995
4.146924019,0.0125862
4.146761894,0.012614412
4.146924019,0.012642173
4.146924019,0.012670377
4.146761894,0.012698592
4.146761894,0.012726364
4.146924019,0.012754573
4.14659977,0.012782784
4.14659977,0.012810991
4.146761894,0.012839194
4.14659977,0.012867406
4.146761894,0.012895608
4.146437645,0.012923816
4.146761894,0.012951591
4.146437645,0.012979803
4.146437645,0.013007992
4.146437645,0.013036196
4.146437645,0.013064403
4.14659977,0.013092605
4.146437645,0.013120811
4.14627552,0.013149015
4.14627552,0.013177214
4.14659977,0.013204988
4.146437645,0.013233185
4.14627552,0.013261397
4.14627552,0.013280057
4.14627552,0.01331738
4.14627552,0.013345167
4.14627552,0.013373384
4.14627552,0.013401603
4.146113873,0.013429812
4.146113873,0.013458015
4.146113873,0.013485789
4.146113873,0.013513995
4.146113873,0.013541779
4.146113873,0.013569981
4.145951748,0.013598177
4.146113873,0.01362639
4.145951748,0.013654597
4.145951748,0.013682793
4.145951748,0.013710574
4.145951748,0.013738778
4.145789623,0.013766976
4.145789623,0.013795181
4.145951748,0.013823384
4.145627499,0.013851601
4.145627499,0.013879801
4.145789623,0.013907577
4.145627499,0.013935775
4.145465374,0.01396355
4.145627499,0.013991759
4.145627499,0.014019966
4.145465374,0.014048174
4.145465374,0.014075939
4.145465374,0.014104132
4.145465374,0.014131904
4.145465374,0.0141601
4.145465374,0.014188309
4.145465374,0.014216512
4.145465374,0.014244725
4.145303249,0.014272924
4.145303249,0.014300704
4.145303249,0.014328471
4.145141125,0.014356679
4.145141125,0.014384889
4.145303249,0.0144131
4.145303249,0.014441318
4.145303249,0.014469094
4.145141125,0.014497299
4.145303249,0.01452549
4.144979,0.014553272
4.145141125,0.014581477
4.144979,0.014609678
4.144979,0.014637452
4.144979,0.014665222
4.144979,0.01469342
4.144979,0.014721624
4.144979,0.014749839
4.144817352,0.014777608
4.144979,0.014805823
4.144817352,0.01483403
4.144817352,0.014862244
4.144655228,0.014890456
4.144817352,0.014918669
4.144817352,0.014946875
4.144817352,0.014975084
4.144655228,0.015003294
4.144817352,0.015031506
4.144655228,0.015059714
4.144655228,0.015087938
4.144655228,0.015115707
4.144493103,0.015143916
4.144493103,0.015172123
4.144655228,0.015200333
4.144655228,0.015228528
4.144330978,0.015256737
4.144330978,0.015284947
4.144330978,0.015312718
4.144330978,0.015340913
4.144330978,0.015369115
4.144168854,0.01539732
4.144330978,0.015425522
4.144330978,0.015453292
4.144168854,0.015481487
4.144330978,0.015509688
4.144168854,0.015537893
4.144168854,0.015566108
4.144168854,0.015594315
4.144168854,0.015622078
4.144168854,0.015650285
4.144006729,0.015678495
4.144006729,0.015706702
4.144006729,0.015734902
4.144168854,0.015763103
4.144168854,0.015790869
4.144006729,0.01581907
4.143844604,0.015846838
4.144006729,0.015875035
4.144006729,0.015903236
4.144006729,0.015931428
4.143682957,0.015959639
4.143844604,0.015987846
4.144006729,0.016015607
4.143844604,0.016043383
4.143844604,0.016071582
4.143682957,0.016099794
4.143682957,0.016128
4.143682957,0.016156207
4.143682957,0.016184399
4.143682957,0.016212187
4.143682957,0.016240388
4.143520832,0.016268597
4.143520832,0.016296803
4.143358707,0.016324577
4.143358707,0.016352347
4.143520832,0.01638055
4.143358707,0.016408754
4.143358707,0.016436959
4.143358707,0.016465162
4.143196583,0.016493356
4.143520832,0.016521558
4.143034458,0.016549761
4.143196583,0.016577964
4.143196583,0.016605736
4.143196583,0.01663394
4.143196583,0.01666214
4.143196583,0.016690339
4.143034458,0.016718538
4.143196583,0.016746743
4.143034458,0.016774948
4.143034458,0.016802724
4.143196583,0.016830923
4.143196583,0.016858696
4.142872334,0.016886903
4.142872334,0.016915103
4.142872334,0.016943301
4.142872334,0.016971509
4.142872334,0.016999716
4.142872334,0.017027486
4.142872334,0.017055689
4.142710209,0.017083895
4.142872334,0.017112104
4.142872334,0.017140309
4.142710209,0.017168516
4.142872334,0.017196723
4.142710209,0.017224943
4.142872334,0.01725315
4.142710209,0.017281359
4.142548084,0.017309564
4.142548084,0.017337338
4.142548084,0.017365527
4.142548084,0.01739374
4.142710209,0.017421958
4.142386436,0.017450156
4.142386436,0.017478353
4.142386436,0.017506563
4.142386436,0.017534761
4.142386436,0.017562539
4.142386436,0.017590299
4.142386436,0.01761851
4.142386436,0.017646274
4.142386436,0.017674489
4.142224312,0.017702262
4.142224312,0.017730473
4.142224312,0.017758685
4.142224312,0.017786893
4.142062187,0.017814673
4.142062187,0.017842446
4.142062187,0.01787066
4.142062187,0.017898889
4.142062187,0.017926667
4.142062187,0.017954874
4.142224312,0.017982649
4.141900063,0.018010846
4.141900063,0.018039039
4.142062187,0.018067244
4.142062187,0.018095458
4.141900063,0.018123662
4.141900063,0.01815144
4.141900063,0.018179643
4.141900063,0.018207847
4.141900063,0.018236047
4.141900063,0.018263817
4.141737938,0.01829202
4.141900063,0.018320209
4.141575813,0.018348412
4.141737938,0.018376618
4.141575813,0.018404822
4.141575813,0.018432587
4.141575813,0.018460791
4.141575813,0.018488999
4.141575813,0.018517203
4.141575813,0.01854541
4.141413689,0.018573619
4.141575813,0.018601818
4.141413689,0.018630018
4.141413689,0.018658231
4.141575813,0.018686444
4.141252041,0.018714211
4.141413689,0.018741983
4.141252041,0.018770191
4.141252041,0.018798402
4.141413689,0.018826182
4.141252041,0.018854394
4.141252041,0.018882598
4.141089916,0.018910809
4.141089916,0.018939013
4.141252041,0.018967224
4.141089916,0.018994988
4.141252041,0.019022765
4.141089916,0.019050958
4.141089916,0.019079161
4.141089916,0.019106931
4.140765667,0.019135137
4.141089916,0.019162916
4.141089916,0.019191112
4.141089916,0.019219309
4.140927792,0.019247518
4.140927792,0.019275732
4.140927792,0.019303492
4.140927792,0.019331703
4.140927792,0.019359898
4.140603542,0.019387669
4.140765667,0.019415875
4.140765667,0.019444074
4.140927792,0.019472273
4.140927792,0.01950048
4.140603542,0.019528264
4.140603542,0.019556465
4.140603542,0.019584233
4.140603542,0.019612421
4.140603542,0.019640617
4.140603542,0.019668818
4.140441418,0.019697019
4.140441418,0.019725232
4.140603542,0.019753006
4.140441418,0.019781198
4.140441418,0.019809401
4.140279293,0.019837601
4.140279293,0.019865381
4.140279293,0.019893586
4.140441418,0.01992178
4.140279293,0.019949559
4.140279293,0.019977763
4.140279293,0.020005541
4.140441418,0.020033748
4.140117645,0.020061949
4.140117645,0.020089729
4.140117645,0.020117505
4.140279293,0.020145711
4.140117645,0.020173487
4.140117645,0.020201703
4.140117645,0.020229916
4.140117645,0.020257682
4.140117645,0.020285872
4.140117645,0.020313645
4.140117645,0.020341842
4.140117645,0.020370048
4.139793396,0.02039825
4.139955521,0.020426024
4.139793396,0.020453786
4.139793396,0.02048199
4.139793396,0.020510194
4.139955521,0.020538412
4.139793396,0.020566189
4.139793396,0.020593961
4.139631271,0.020622171
4.139631271,0.020650381
4.139793396,0.020678596
4.139469147,0.020706812
4.139631271,0.020735026
4.139631271,0.020763233
4.139631271,0.020791441
4.139469147,0.020819647
4.139793396,0.020847848
4.139469147,0.020876054
4.139469147,0.020903826
4.139631271,0.02093202
4.139469147,0.020960225
4.139307022,0.020987992
4.139307022,0.021016207
4.139144897,0.02104399
4.139469147,0.021072187
4.139469147,0.021100399
4.139307022,0.021128598
4.139469147,0.021156371
4.139144897,0.021184148
4.139144897,0.021212361
4.139144897,0.021240562
4.139307022,0.021268765
4.139307022,0.021296971
4.139307022,0.021324739
4.139144897,0.021352499
4.139144897,0.0213807
4.139144897,0.021408903
4.139144897,0.021436673
4.139144897,0.021464449
4.138982773,0.02149265
4.138982773,0.021520862
4.138821125,0.021549072
4.138982773,0.021577277
4.138982773,0.021605481
4.138821125,0.021633697
4.138982773,0.021661906
4.138982773,0.021690113
4.138982773,0.021718315
4.138821125,0.021746525
4.138982773,0.021774305
4.138496876,0.021802514
4.138659,0.021830723
4.138821125,0.021858926
4.138659,0.021887131
4.138821125,0.021915335
4.138821125,0.021943108
4.138496876,0.021971324
4.138496876,0.021999104
4.138659,0.02202731
4.138659,0.022055517
4.138334751,0.022083723
4.138659,0.022111932
4.138659,0.022140138
4.138496876,0.022167911
4.138496876,0.022196118
4.138334751,0.022224327
4.138334751,0.022252525
4.138334751,0.022280741
4.138334751,0.02230895
4.138334751,0.022337154
4.138334751,0.022364938
4.138172626,0.022393142
4.138172626,0.022421346
4.138172626,0.022449539
4.138010502,0.022477745
4.138172626,0.022505945
4.138172626,0.022534145
4.138010502,0.02256235
4.138010502,0.022590555
4.138172626,0.022618759
4.138010502,0.022646523
4.138010502,0.022674289
4.137848377,0.022702493
4.138010502,0.022730685
4.137848377,0.022758448
4.138010502,0.022786658
4.137848377,0.022814429
4.138010502,0.022842629
4.137848377,0.022870828
4.137686729,0.022899036
4.137524605,0.022927231
4.137848377,0.022955436
4.137848377,0.02298363
4.137686729,0.023011835
4.137686729,0.023039608
4.137686729,0.023067814
4.137848377,0.023096021
4.137686729,0.023124228
4.137686729,0.023152436
4.137686729,0.023180639
4.137524605,0.023208837
4.137524605,0.023237045
4.137524605,0.023265247
4.137524605,0.023293451
4.13736248,0.023321658
4.13736248,0.023349431
4.13736248,0.02337763
4.137524605,0.023405825
4.137524605,0.023433595
4.13736248,0.023461802
4.13736248,0.023490006
4.13736248,0.023518208
4.137200356,0.023546422
4.137200356,0.023574195
4.13736248,0.0236024
4.137038231,0.023630603
4.137200356,0.023658379
4.137038231,0.023686598
4.137200356,0.023714383
4.137200356,0.023742593
4.137200356,0.023770804
4.137200356,0.023799009
4.137038231,0.023827205
4.137200356,0.023855404
4.137038231,0.023883179
4.136876106,0.023910963
4.136876106,0.023939172
4.136876106,0.023967373
4.136876106,0.023995145
4.137038231,0.024023352
4.136876106,0.024051133
4.136876106,0.02407933
4.136876106,0.024107533
4.136876106,0.024135735
4.136713982,0.0241635
4.136713982,0.024191698
4.136713982,0.024219901
4.136713982,0.024247674
4.136713982,0.024275881
4.136713982,0.024304088
4.136551857,0.024332301
4.136876106,0.024360497
4.136390209,0.024388268
4.136551857,0.024416468
4.136551857,0.024444237
4.136551857,0.024472429
4.136551857,0.024500631
4.136551857,0.024528848
4.136390209,0.024557059
4.136390209,0.024584835
4.136390209,0.024613035
4.13606596,0.024641238
4.136551857,0.024669007
4.136390209,0.0246972
4.136390209,0.024724964
4.136390209,0.024753163
4.136228085,0.024781372
4.136228085,0.024809579
4.136390209,0.024837354
4.136228085,0.024865126
4.136228085,0.02489333
4.136390209,0.024921543
4.136228085,0.024949323
4.136228085,0.024977536
4.136228085,0.025005312
4.13606596,0.025033516
4.13606596,0.025061725
4.135903835,0.025089921
4.13606596,0.025118127
4.135903835,0.025145909
4.135903835,0.025174109
4.13606596,0.025201893
4.135903835,0.0252301
4.13606596,0.025258305
4.135741711,0.025286508
4.13606596,0.025314731
4.135741711,0.025342946
4.135741711,0.025371153
4.135579586,0.025399375
4.135741711,0.025427157
4.135741711,0.025455366
4.135579586,0.025483577
4.135579586,0.025511351
4.135579586,0.025527407
4.135579586,0.02556777
4.135579586,0.02559555
4.135579586,0.02562376
4.135417461,0.025651973
4.135579586,0.025680187
4.135579586,0.025708393
4.135579586,0.025736603
4.135579586,0.025764369
4.135417461,0.025792144
4.135417461,0.025820346
4.135417461,0.025848543
4.135255814,0.025876305
4.135255814,0.025904516
4.135255814,0.025932725
4.135255814,0.025960931
4.135255814,0.025989141
4.135093689,0.026017344
4.135255814,0.026045563
4.135255814,0.026073762
4.135093689,0.026101966
4.135255814,0.026130161
4.135093689,0.026158365
4.135093689,0.026186573
4.134931564,0.026214779
4.135093689,0.026242996
4.135093689,0.026271209
4.134931564,0.026298973
4.134931564,0.026327173
4.135093689,0.026355378
4.134931564,0.026383577
4.134931564,0.026411353
4.134931564,0.026439553
4.134931564,0.026467751
4.134931564,0.026495532
4.13476944,0.026523731
4.134931564,0.026551926
4.134931564,0.026580135
4.13476944,0.026608346
4.134931564,0.026636555
4.13476944,0.026664765
4.134607315,0.026692543
4.13476944,0.02672075
4.134607315,0.026748955
4.134607315,0.026777169
4.134607315,0.026804937
4.134607315,0.026833147
4.13476944,0.026860923
4.13444519,0.026889133
4.134607315,0.026916911
4.134283066,0.026945114
4.13444519,0.026973324
4.13444519,0.027001537
4.13444519,0.02702976
4.134283066,0.027057965
4.134283066,0.027085742
4.13444519,0.02711394
4.13444519,0.027142147
4.134283066,0.027170355
4.134283066,0.027198577
4.134283066,0.027226778
4.134120941,0.027254977
4.134120941,0.027283192
4.134120941,0.027311404
4.134120941,0.027339606
4.134120941,0.027367806
4.133959293,0.027395591
4.133959293,0.027423793
4.134120941,0.027451995
4.134120941,0.027480201
4.134120941,0.027508409
4.134120941,0.027536175
4.134120941,0.02756438
4.134120941,0.027592586
4.133959293,0.027620366
4.133797169,0.027648577
4.133797169,0.027676784
4.133797169,0.027704984
4.133797169,0.027732755
4.133797169,0.02776095
4.133797169,0.027789156
4.133635044,0.027816923
4.133635044,0.027845127
4.133635044,0.027873329
4.133635044,0.027901536
4.133635044,0.027929746
4.133635044,0.027957505
4.133635044,0.027985721
4.133635044,0.02801392
4.133635044,0.028042132
4.133635044,0.028069909
4.133635044,0.028097681
4.133635044,0.028125882
4.133635044,0.028154087
4.133472919,0.028182292
4.133472919,0.028210505
4.133472919,0.028238274
4.133472919,0.028266045
4.133310795,0.028294254
4.133310795,0.028322015
4.133310795,0.028350225
4.13314867,0.028378437
4.133310795,0.028406212
4.133310795,0.028434419
4.13314867,0.028462629
4.133310795,0.028490391
4.13314867,0.028518601
4.13314867,0.02854637
4.13314867,0.028574571
4.13314867,0.02860278
4.132986546,0.028630983
4.13314867,0.028659192
4.132986546,0.028687402
4.132986546,0.028715622
4.132986546,0.02874383
4.132986546,0.028771596
4.132824898,0.028799802
4.132986546,0.028828011
4.132986546,0.028856224
4.132986546,0.028884436
4.132986546,0.028912646
4.132824898,0.02894043
4.132662773,0.028968626
4.132662773,0.028996404
4.132824898,0.029024609
4.132824898,0.029052816
4.132662773,0.029081018
4.132662773,0.029108797
4.132662773,0.029136573
4.132824898,0.029157402
4.132500648,0.029192993
4.132500648,0.029220772
4.132662773,0.029248537
4.132500648,0.029276739
4.132662773,0.02930494
4.132662773,0.029333139
4.132500648,0.029360906
4.132500648,0.029389089
4.132500648,0.029416837
4.132338524,0.02944502
4.132500648,0.02947277
4.132662773,0.02950095
4.132500648,0.029529127
4.132338524,0.029556889
4.132338524,0.029585073
4.132500648,0.029613251
4.132338524,0.029641436
4.132338524,0.029669623
4.132176399,0.029697812
4.132338524,0.029725995
4.132338524,0.029753744
4.132176399,0.029781923
4.132338524,0.029810103
4.132338524,0.029838281
4.132176399,0.02986648
4.132176399,0.02989466
4.132176399,0.029922413
4.132176399,0.029950596
4.13185215,0.029978784
4.132014275,0.030006536
4.132176399,0.03003471
4.13185215,0.030062902
4.13185215,0.030091092
4.132014275,0.030119285
4.132014275,0.030147046
4.132014275,0.030175227
4.13185215,0.030203414
4.131690502,0.0302316
4.132014275,0.030259356
4.13185215,0.030287553
4.132014275,0.030315733
4.13185215,0.030343925
4.13185215,0.03037167
4.131690502,0.030399859
4.131690502,0.030428046
4.13185215,0.030456235
4.13185215,0.030484425
4.131690502,0.030512598
4.131690502,0.030540791
4.131690502,0.030568977
4.131528378,0.030597165
4.131528378,0.030625357
4.131690502,0.030653538
4.131528378,0.030681287
4.131528378,0.030709468
4.131528378,0.030737658
4.131366253,0.030765411
